#CNN,Input_shape,Power,Memory,Latency,Input_width,Input_size,nb_conv_params,nb_bn_params,nb_fc_params,FLOPs,nb_layers,nb_conv_layers,nb_bn_layers,nb_fc_layers,sum_activations,weighted_sum_neurons
ResNext-50,"(480, 480, 3)",8225,3937.5,69.65025029,480,691200,22911680,136457,2049000,38920829393,1219,549,54,1,273659068,21541683200
ResNext-50,"(568, 568, 3)",9896,3657,90.90414992,568,967872,22911680,136457,2049000,55275749073,1219,549,54,1,385156956,30599595008
ResNext-50,"(600, 600, 3)",10501,3682,98.91179712,600,1080000,22911680,136457,2049000,61625394897,1219,549,54,1,429448668,34118198272
ResNext-50,"(800, 800, 3)",13381,4009,157.46337529,800,1920000,22911680,136457,2049000,108017072593,1219,549,54,1,757367228,59834368000
ResNext-50,"(896, 896, 3)",14440,4044,198.74362899,896,2408448,22911680,136457,2049000,135482829265,1219,549,54,1,949484348,75055710208
ResNext-50,"(1024, 1024, 3)",16402,4109.5,243.76031092,1024,3145728,22911680,136457,2049000,176940575185,1219,549,54,1,1239387452,98031321088
ResNext-50,"(1200, 1200, 3)",18364.5,3914,335.5712487,1200,4320000,22911680,136457,2049000,243987789265,1219,549,54,1,1702919420,135212339200
ResNext-50,"(1600, 1600, 3)",20476,4558,578.46929605,1600,7680000,22911680,136457,2049000,431905712593,1219,549,54,1,3021229628,239331328000
ResNext-50,"(1792, 1792, 3)",21681,4726,718.66021766,1792,9633792,22911680,136457,2049000,541768739281,1219,549,54,1,3788732732,300216696832
ResNext-101,"(32, 32, 3)",2594,5047,31.68184954,32,3072,41990848,275721,2049000,417969273,2494,1127,105,1,2231740,174096384
ResNext-101,"(56, 56, 3)",2594,5037,32.96230643,56,9408,41990848,275721,2049000,1316006265,2494,1127,105,1,7032668,646235136
ResNext-101,"(64, 64, 3)",2594,5037,33.39333112,64,12288,41990848,275721,2049000,1394300025,2494,1127,105,1,7923260,690241536
ResNext-101,"(75, 75, 3)",2747,5003,33.9428398,75,16875,41990848,275721,2049000,2176768441,2494,1127,105,1,11886153,1106325760
ResNext-101,"(112, 112, 3)",3052,5002,37.32174254,112,37632,41990848,275721,2049000,4180247673,2494,1127,105,1,23399932,2168008704
ResNext-101,"(128, 128, 3)",3052,5008,38.40883757,128,49152,41990848,275721,2049000,5299623033,2494,1127,105,1,30089020,2754822144
ResNext-101,"(150, 150, 3)",3509,5040,46.87924209,150,67500,41990848,275721,2049000,8022210297,2494,1127,105,1,44238168,4187420352
ResNext-101,"(224, 224, 3)",4272,5047,52.86574855,224,150528,41990848,275721,2049000,16039261305,2494,1127,105,1,90294460,8432418816
ResNext-101,"(240, 240, 3)",4424,5046,56.42185654,240,172800,41990848,275721,2049000,18607539321,2494,1127,105,1,103878652,9800396800
ResNext-101,"(256, 256, 3)",4575,5049,58.70784845,256,196608,41990848,275721,2049000,20920915065,2494,1127,105,1,117551420,11013144576
ResNext-101,"(299, 299, 3)",5490,5363,70.85918866,299,268203,41990848,275721,2049000,29634071993,2494,1127,105,1,164229897,15627632896
ResNext-101,"(320, 320, 3)",6250,5367.5,71.51687431,320,307200,41990848,275721,2049000,32636884089,2494,1127,105,1,182848060,17206886400
ResNext-101,"(331, 331, 3)",6250,5361,76.76314969,331,328683,41990848,275721,2049000,36160092601,2494,1127,105,1,200370249,19078492416
ResNext-101,"(448, 448, 3)",9135,5393,116.53770663,448,602112,41990848,275721,2049000,63879468153,2494,1127,105,1,356572220,33723531264
ResNext-101,"(480, 480, 3)",9896,5398,121.54331109,480,691200,41990848,275721,2049000,73317332089,2494,1127,105,1,408988860,38712934400
ResNext-101,"(568, 568, 3)",11865,5118,164.23578093,568,967872,41990848,275721,2049000,104789846393,2494,1127,105,1,579499868,55326196736
ResNext-101,"(600, 600, 3)",12623.5,5395.5,174.41149518,600,1080000,41990848,275721,2049000,116789502329,2494,1127,105,1,645830108,61668516864
ResNext-101,"(800, 800, 3)",15953,5465,273.9021389,800,1920000,41990848,275721,2049000,203494765689,2494,1127,105,1,1130838460,107532288000
ResNext-101,"(896, 896, 3)",17009,5515,345.72029836,896,2408448,41990848,275721,2049000,255240295545,2494,1127,105,1,1417481020,134887981056
ResNext-101,"(1024, 1024, 3)",18816,5578.5,421.84924319,1024,3145728,41990848,275721,2049000,333346755705,2494,1127,105,1,1849990460,176179593216
ResNext-101,"(1200, 1200, 3)",20780,5387,579.94262261,1200,4320000,41990848,275721,2049000,458764682361,2494,1127,105,1,2540531452,242532659200
ResNext-101,"(1600, 1600, 3)",22661,6021,1006.41039746,1600,7680000,41990848,275721,2049000,813701485689,2494,1127,105,1,4507942460,430123008000
ResNext-101,"(1792, 1792, 3)",23187,6186,1207.82022044,1792,9633792,41990848,275721,2049000,1020683605113,2494,1127,105,1,5652711740,539545780224
SEResNet-18,"(32, 32, 3)",1831,2490,8.81533904,32,3072,11260088,15881,513000,99396803,145,37,19,1,314284,38265856
SEResNet-18,"(56, 56, 3)",1831,2492,8.9684651,56,9408,11260088,15881,513000,284788931,145,37,19,1,895692,131928064
SEResNet-18,"(64, 64, 3)",1984,2489,9.02429721,64,12288,11260088,15881,513000,323288771,145,37,19,1,1108012,151266304
SEResNet-18,"(75, 75, 3)",1984,2489,9.09852323,75,16875,11260088,15881,513000,522561155,145,37,19,1,1613753,252067584
SEResNet-18,"(112, 112, 3)",1984,2495,9.13653054,112,37632,11260088,15881,513000,1001919683,145,37,19,1,3284716,493966336
SEResNet-18,"(128, 128, 3)",2136,2836,9.14281802,128,49152,11260088,15881,513000,1218856643,145,37,19,1,4206892,603268096
SEResNet-18,"(150, 150, 3)",2136,2836,9.99068512,150,67500,11260088,15881,513000,1787591747,145,37,19,1,5925064,890569408
SEResNet-18,"(224, 224, 3)",2442,2845,10.71761839,224,150528,11260088,15881,513000,3681668291,145,37,19,1,12633772,1846273024
SEResNet-18,"(240, 240, 3)",2518,2680.5,11.00032083,240,172800,11260088,15881,513000,4352791747,145,37,19,1,14561516,2185384960
SEResNet-18,"(256, 256, 3)",2594,2680,11.15125974,256,196608,11260088,15881,513000,4801128131,145,37,19,1,16450348,2411275264
SEResNet-18,"(299, 299, 3)",2899,2518,13.69742873,299,268203,11260088,15881,513000,6866517123,145,37,19,1,22797433,3454529280
SEResNet-18,"(320, 320, 3)",3051,2519,13.74409759,320,307200,11260088,15881,513000,7487831747,145,37,19,1,25594924,3767280640
SEResNet-18,"(331, 331, 3)",3127.5,2523.5,14.41347024,331,328683,11260088,15881,513000,8369841795,145,37,19,1,27838905,4213358336
SEResNet-18,"(448, 448, 3)",3814,2550,18.76460426,448,602112,11260088,15881,513000,14652374723,145,37,19,1,49929772,7383294976
SEResNet-18,"(480, 480, 3)",3966,2567,19.7119475,480,691200,11260088,15881,513000,16816663747,145,37,19,1,57273004,8475632640
SEResNet-18,"(568, 568, 3)",4880,2918.5,26.41937376,568,967872,11260088,15881,513000,23838066883,145,37,19,1,80351948,12020289536
SEResNet-18,"(600, 600, 3)",5185,2932,27.83000628,600,1080000,11260088,15881,513000,26578867907,145,37,19,1,89600332,13403648000
SEResNet-18,"(800, 800, 3)",7314,2706,43.18636718,800,1920000,11260088,15881,513000,46668926147,145,37,19,1,158414764,23542359040
SEResNet-18,"(896, 896, 3)",7768,2748,49.06522994,896,2408448,11260088,15881,513000,58535200451,145,37,19,1,198581548,29531382784
SEResNet-18,"(1024, 1024, 3)",8834,3081,58.40521833,1024,3145728,11260088,15881,513000,76446557891,145,37,19,1,259190572,38571418624
SEResNet-18,"(1200, 1200, 3)",11105,3174,82.96354209,1200,4320000,11260088,15881,513000,105607601347,145,37,19,1,356079596,53291176960
SEResNet-18,"(1600, 1600, 3)",14288,3220,141.02297742,1600,7680000,11260088,15881,513000,186601406147,145,37,19,1,631685164,94167639040
SEResNet-18,"(1792, 1792, 3)",15345,3304,166.39722236,1792,9633792,11260088,15881,513000,234066503363,145,37,19,1,792124204,118123734016
SEResNet-34,"(32, 32, 3)",2442,3211,16.4364098,32,3072,21432940,30729,513000,195435319,273,69,35,1,497556,76084736
SEResNet-34,"(56, 56, 3)",2442,3207,16.5280566,56,9408,21432940,30729,513000,580869943,273,69,35,1,1415860,269722112
SEResNet-34,"(64, 64, 3)",2442,3207,16.55333979,64,12288,21432940,30729,513000,645934903,273,69,35,1,1708052,302331392
SEResNet-34,"(75, 75, 3)",2442,3204,16.57631896,75,16875,21432940,30729,513000,1035361207,273,69,35,1,2508833,498168064
SEResNet-34,"(112, 112, 3)",2594,3210.5,16.75262794,112,37632,21432940,30729,513000,1983131959,273,69,35,1,5011156,974153216
SEResNet-34,"(128, 128, 3)",2594,3563,16.95300539,128,49152,21432940,30729,513000,2447933239,273,69,35,1,6408468,1207318016
SEResNet-34,"(150, 150, 3)",2746,3567,18.51811011,150,67500,21432940,30729,513000,3627421879,273,69,35,1,9108656,1799853248
SEResNet-34,"(224, 224, 3)",3204,3579,19.61779224,224,150528,21432940,30729,513000,7403428663,273,69,35,1,19157652,3696031232
SEResNet-34,"(240, 240, 3)",3204,3410.5,19.83740963,240,172800,21432940,30729,513000,8695337271,273,69,35,1,22071508,4345390592
SEResNet-34,"(256, 256, 3)",3356,3418,20.1563228,256,196608,21432940,30729,513000,9655926583,273,69,35,1,24926996,4827264512
SEResNet-34,"(299, 299, 3)",3966,3237,25.6496722,299,268203,21432940,30729,513000,13773864887,273,69,35,1,34638049,6896296192
SEResNet-34,"(320, 320, 3)",4041,3244,25.73958178,320,307200,21432940,30729,513000,15061921591,273,69,35,1,38745108,7542224384
SEResNet-34,"(331, 331, 3)",4117,3241,26.89356389,331,328683,21432940,30729,513000,16794983351,273,69,35,1,42267169,8413638912
SEResNet-34,"(448, 448, 3)",5335,3313,33.7033766,448,602112,21432940,30729,513000,29477908279,273,69,35,1,75499028,14782117376
SEResNet-34,"(480, 480, 3)",5640,3323,35.42912294,480,691200,21432940,30729,513000,33832737591,273,69,35,1,86587028,16969168384
SEResNet-34,"(568, 568, 3)",7009,3640,48.69161589,568,967872,21432940,30729,513000,48078937911,273,69,35,1,121701044,24124432896
SEResNet-34,"(600, 600, 3)",7314,3659,50.80056315,600,1080000,21432940,30729,513000,53600398135,273,69,35,1,135677236,26897416704
SEResNet-34,"(800, 800, 3)",10044,3700,79.67717499,800,1920000,21432940,30729,513000,93899348791,273,69,35,1,239256468,47135389184
SEResNet-34,"(896, 896, 3)",10805,3747,87.05928511,896,2408448,21432940,30729,513000,117775826743,273,69,35,1,299873556,59126461952
SEResNet-34,"(1024, 1024, 3)",12094,3795,103.62699228,1024,3145728,21432940,30729,513000,153815793463,273,69,35,1,391333652,77226194432
SEResNet-34,"(1200, 1200, 3)",14512.5,3894,148.16058483,1200,4320000,21432940,30729,513000,212206735671,273,69,35,1,537526228,106553533952
SEResNet-34,"(1600, 1600, 3)",18065,3884,252.30119334,1600,7680000,21432940,30729,513000,375461588791,273,69,35,1,953346068,188539549184
SEResNet-34,"(1792, 1792, 3)",19271,4058,292.8463746,1792,9633792,21432940,30729,513000,470967500599,273,69,35,1,1195389716,236503840256
SEResNet-50,"(32, 32, 3)",2442,3705,15.53975942,32,3072,25985904,106240,2049000,223078176,306,85,53,1,1017372,92692480
SEResNet-50,"(56, 56, 3)",2442,3705,15.7814395,56,9408,25985904,106240,2049000,629650464,306,85,53,1,3107580,318942208
SEResNet-50,"(64, 64, 3)",2442,3705,16.07224141,64,12288,25985904,106240,2049000,696362784,306,85,53,1,3747996,357081088
SEResNet-50,"(75, 75, 3)",2442,3840,16.29211905,75,16875,25985904,106240,2049000,1113903712,306,85,53,1,5644158,590539520
SEResNet-50,"(112, 112, 3)",2670.5,3849,17.05983932,112,37632,25985904,106240,2049000,2110038816,306,85,53,1,11383644,1148047360
SEResNet-50,"(128, 128, 3)",2746,3841,17.17491755,128,49152,25985904,106240,2049000,2589501216,306,85,53,1,14594460,1414635520
SEResNet-50,"(150, 150, 3)",3051,3646,18.77693999,150,67500,25985904,106240,2049000,3833061792,306,85,53,1,21010444,2107219648
SEResNet-50,"(224, 224, 3)",3661,3661,22.41714885,224,150528,25985904,106240,2049000,7795631904,306,85,53,1,44327196,4322910208
SEResNet-50,"(240, 240, 3)",3661,3653,22.77594913,240,172800,25985904,106240,2049000,9171165984,306,85,53,1,51209564,5093904384
SEResNet-50,"(256, 256, 3)",3814,3652.5,23.36428438,256,196608,25985904,106240,2049000,10162054944,306,85,53,1,57828252,5644853248
SEResNet-50,"(299, 299, 3)",4575,3726,29.73762154,299,268203,25985904,106240,2049000,14518744672,306,85,53,1,80849022,8079121152
SEResNet-50,"(320, 320, 3)",4575,3733,30.95738936,320,307200,25985904,106240,2049000,15841470240,306,85,53,1,90215580,8817516544
SEResNet-50,"(331, 331, 3)",4727,3737,32.09159123,331,328683,25985904,106240,2049000,17695814240,306,85,53,1,98772862,9853954816
SEResNet-50,"(448, 448, 3)",6173.5,3760,44.98594957,448,602112,25985904,106240,2049000,30986577696,306,85,53,1,176531100,17277952000
SEResNet-50,"(480, 480, 3)",6552,3776,48.06486034,480,691200,25985904,106240,2049000,35561662240,306,85,53,1,202597660,19833708544
SEResNet-50,"(568, 568, 3)",8072,4092,66.25784197,568,967872,25985904,106240,2049000,50544063520,306,85,53,1,285504252,28194941952
SEResNet-50,"(600, 600, 3)",8377,4106.5,70.35037945,600,1080000,25985904,106240,2049000,56345660448,306,85,53,1,318412156,31435394048
SEResNet-50,"(800, 800, 3)",11409,4142,113.2941871,800,1920000,25985904,106240,2049000,98666276640,306,85,53,1,561992220,55085522944
SEResNet-50,"(896, 896, 3)",12469,4182,134.55612946,896,2408448,25985904,106240,2049000,123750360864,306,85,53,1,704814492,69098119168
SEResNet-50,"(1024, 1024, 3)",13832,4251,164.65454251,1024,3145728,25985904,106240,2049000,161613129504,306,85,53,1,920375196,90249207808
SEResNet-50,"(1200, 1200, 3)",16098,4000.5,230.49432019,1200,4320000,25985904,106240,2049000,223046386464,306,85,53,1,1265390684,124579958784
SEResNet-50,"(1600, 1600, 3)",19111,4280,398.42435479,1600,7680000,25985904,106240,2049000,394469156640,306,85,53,1,2245822620,220328402944
SEResNet-50,"(1792, 1792, 3)",20021,4477,487.33669809,1792,9633792,25985904,106240,2049000,494805493536,306,85,53,1,2816883612,276378787840
SEResNet-101,"(32, 32, 3)",3051,5191,28.7276364,32,3072,47172528,210688,2049000,421748251,612,170,104,1,1611420,170680320
SEResNet-101,"(56, 56, 3)",3204,5200,29.15653333,56,9408,47172528,210688,2049000,1283504923,612,170,104,1,5146492,624208896
SEResNet-101,"(64, 64, 3)",3204,5198,29.36906502,64,12288,47172528,210688,2049000,1350217243,612,170,104,1,5786908,662347776
SEResNet-101,"(75, 75, 3)",3204,5457,29.75387774,75,16875,47172528,210688,2049000,2109146459,612,170,104,1,8758014,1066265344
SEResNet-101,"(112, 112, 3)",3356,5464,31.05489631,112,37632,47172528,210688,2049000,4015650331,612,170,104,1,17352412,2078330880
SEResNet-101,"(128, 128, 3)",3356,5460,31.49529525,128,49152,47172528,210688,2049000,5064093211,612,170,104,1,22343196,2629017600
SEResNet-101,"(150, 150, 3)",4119,5200,35.13152946,150,67500,47172528,210688,2049000,7673206939,612,170,104,1,33024140,4003438272
SEResNet-101,"(224, 224, 3)",4880,5206,40.61895824,224,150528,47172528,210688,2049000,15277252123,612,170,104,1,67690908,8037359616
SEResNet-101,"(240, 240, 3)",4575,5212,41.27954755,240,172800,47172528,210688,2049000,17752815131,612,170,104,1,77998300,9357611008
SEResNet-101,"(256, 256, 3)",4880,5209,42.84818312,256,196608,47172528,210688,2049000,19919597083,612,170,104,1,88277020,10495696896
SEResNet-101,"(299, 299, 3)",6097,5224,54.73643694,299,268203,47172528,210688,2049000,28259150171,612,170,104,1,123687934,14918654720
SEResNet-101,"(320, 320, 3)",6021,5221,57.24485876,320,307200,47172528,210688,2049000,31061224987,612,170,104,1,137654556,16395706368
SEResNet-101,"(331, 331, 3)",6402,5239,59.11472382,331,328683,47172528,210688,2049000,34470782299,612,170,104,1,151046910,18208680704
SEResNet-101,"(448, 448, 3)",8072,5247,81.26534036,448,602112,47172528,210688,2049000,60772232731,612,170,104,1,269230876,32129064960
SEResNet-101,"(480, 480, 3)",8529,5251.5,86.70555174,480,691200,47172528,210688,2049000,69747432987,612,170,104,1,308962716,36881850368
SEResNet-101,"(568, 568, 3)",10501,5200,122.66586212,568,967872,47172528,210688,2049000,99750918939,612,170,104,1,438505340,52743285760
SEResNet-101,"(600, 600, 3)",10957,5213.5,128.74604866,600,1080000,47172528,210688,2049000,111166456603,612,170,104,1,488838652,58786843648
SEResNet-101,"(800, 800, 3)",14136,5628,205.50716776,800,1920000,47172528,210688,2049000,193543298587,612,170,104,1,856711836,102437511168
SEResNet-101,"(896, 896, 3)",15345,5679,239.8479162,896,2408448,47172528,210688,2049000,242752155163,612,170,104,1,1074371100,128495886336
SEResNet-101,"(1024, 1024, 3)",16850,5736,289.82601114,1024,3145728,47172528,210688,2049000,317029674523,612,170,104,1,1402874908,167829282816
SEResNet-101,"(1200, 1200, 3)",19111,5514,408.8482858,1200,4320000,47172528,210688,2049000,436461008411,612,170,104,1,1927745500,231119147008
SEResNet-101,"(1600, 1600, 3)",21681,5797,704.65466595,1600,7680000,47172528,210688,2049000,773836418587,612,170,104,1,3422692636,409729671168
SEResNet-101,"(1792, 1792, 3)",22278,6344,862.7517558,1792,9633792,47172528,210688,2049000,970671844891,612,170,104,1,4292892700,513963171840
SEResNet-152,"(32, 32, 3)",3660,6392,39.98563107,32,3072,64621424,302848,2049000,612192406,918,255,155,1,2305564,248274944
SEResNet-152,"(56, 56, 3)",3661,6392.5,40.66841424,56,9408,64621424,302848,2049000,1895765398,918,255,155,1,7407868,912370688
SEResNet-152,"(64, 64, 3)",3736.5,6396,41.35924048,64,12288,64621424,302848,2049000,1995993238,918,255,155,1,8257692,967221248
SEResNet-152,"(75, 75, 3)",3812,6404,42.03273532,75,16875,64621424,302848,2049000,3096421334,918,255,155,1,12552574,1541597952
SEResNet-152,"(112, 112, 3)",4117,6399,42.70967402,112,37632,64621424,302848,2049000,5913588886,918,255,155,1,24665436,3008221184
SEResNet-152,"(128, 128, 3)",4117,6397,43.59010394,128,49152,64621424,302848,2049000,7531196566,918,255,155,1,31850908,3843006464
SEResNet-152,"(150, 150, 3)",5183,6400,49.36128538,150,67500,64621424,302848,2049000,11419165462,918,255,155,1,47250956,5855813312
SEResNet-152,"(224, 224, 3)",5793,6402,56.41275779,224,150528,64621424,302848,2049000,22753005718,918,255,155,1,96463132,11751415808
SEResNet-152,"(240, 240, 3)",6097,6415,57.41909755,240,172800,64621424,302848,2049000,26328954006,918,255,155,1,110997340,13620924416
SEResNet-152,"(256, 256, 3)",6097,6409.5,59.33756205,256,196608,64621424,302848,2049000,29672009878,918,255,155,1,125793180,15346147328
SEResNet-152,"(299, 299, 3)",7312.5,6421.5,77.66667588,299,268203,64621424,302848,2049000,41995716566,918,255,155,1,176497278,21757795072
SEResNet-152,"(320, 320, 3)",7996,6419,83.04412626,320,307200,64621424,302848,2049000,46277619862,918,255,155,1,196142236,23973502976
SEResNet-152,"(331, 331, 3)",7920,6423,83.35408702,331,328683,64621424,302848,2049000,51242894294,918,255,155,1,215503230,26563013376
SEResNet-152,"(448, 448, 3)",10044,6443,117.24823662,448,602112,64621424,302848,2049000,90559246486,918,255,155,1,383596188,46979784704
SEResNet-152,"(480, 480, 3)",10501,6455.5,124.24462851,480,691200,64621424,302848,2049000,103935987862,918,255,155,1,440200476,53929598976
SEResNet-152,"(568, 568, 3)",12773,6399,178.39665046,568,967872,64621424,302848,2049000,148645909910,918,255,155,1,625348860,77131918336
SEResNet-152,"(600, 600, 3)",13229,6399,187.17445643,600,1080000,64621424,302848,2049000,165659331990,918,255,155,1,697088892,85969669120
SEResNet-152,"(800, 800, 3)",16698,6558,297.29759103,800,1920000,64621424,302848,2049000,288442765462,918,255,155,1,1220540956,149789106176
SEResNet-152,"(896, 896, 3)",17609,6610,348.1942186,896,2408448,64621424,302848,2049000,361784209558,918,255,155,1,1530621340,187893260288
SEResNet-152,"(1024, 1024, 3)",19111,6669,420.47676644,1024,3145728,64621424,302848,2049000,472488276118,918,255,155,1,1998610332,245408964608
SEResNet-152,"(1200, 1200, 3)",20923,6688,592.17850489,1200,4320000,64621424,302848,2049000,649936475286,918,255,155,1,2745609820,337657942016
SEResNet-152,"(1600, 1600, 3)",23026,6989,1029.09977944,1600,7680000,64621424,302848,2049000,1153318285462,918,255,155,1,4876032156,599130546176
SEResNet-152,"(1792, 1792, 3)",23329,7270,1254.77751392,1792,9633792,64621424,302848,2049000,1446684061846,918,255,155,1,6115707804,751547162624
SEResNext-50,"(32, 32, 3)",2289,3704,18.47400589,32,3072,25985904,106240,2049000,237234320,1330,85,53,1,1602844,100294656
